review_id,app_name,category,rating,review_date,user_id
4103,VoiceLink,Communication,1,2022-04-17,user_06428
4104,FlightAlert,Travel,4,2022-01-22,user_02448
4105,LearnFast,Education,1,2022-09-04,user_00102
4106,StreamNow,Entertainment,3,2022-10-16,user_00623
4107,SnapFeed,Social,1,2022-03-08,user_07073
4108,QuickScan,Tools,3,2022-10-01,user_06803
4109,Chatterbox,Social,5,2022-11-21,user_06882
4110,CartQuick,Shopping,3,2022-01-22,user_04805
4111,LearnFast,Education,5,2022-10-04,user_00079
4112,LearnFast,Education,1,2022-06-27,user_06184
4113,Circlez,Social,4,2022-02-21,user_04245
4114,MessengerX,Communication,2,2022-01-04,user_04642
4115,TaskFlow,Productivity,5,2022-02-21,user_07216
4116,StudyBot,Education,2,2022-11-02,user_03751
4117,VoiceLink,Communication,1,2022-05-01,user_06902
4118,VoiceLink,Communication,2,2022-09-25,user_07994
4119,CartQuick,Shopping,3,2022-01-10,user_01032
4120,StepCounter,Health & Fitness,4,2022-11-08,user_00601
4121,FitLogger,Health & Fitness,5,2022-05-24,user_03953
4122,StepCounter,Health & Fitness,2,2022-07-16,user_04105
4123,FileMaster,Tools,4,2022-07-25,user_03520
4124,GroupChat,Communication,2,2022-03-31,user_01467
4125,Circlez,Social,1,2022-12-30,user_04734
4126,HotelFind,Travel,4,2022-04-08,user_04564
4127,Chatterbox,Social,1,2022-08-28,user_01624
4128,MessengerX,Communication,5,2022-01-08,user_04418
4129,BudgetPal,Finance,5,2022-04-09,user_06623
4130,CryptoWatch,Finance,4,2022-10-14,user_05053
4131,CryptoWatch,Finance,4,2022-09-25,user_02458
4132,QuickScan,Tools,5,2022-07-12,user_04784
4133,NoteSync,Productivity,5,2022-03-08,user_05518
4134,StreamNow,Entertainment,1,2022-07-19,user_05090
4135,QuickScan,Tools,3,2022-02-06,user_05635
4136,QuickScan,Tools,3,2022-10-09,user_01157
4137,FitLogger,Health & Fitness,1,2022-06-12,user_06618
4138,StepCounter,Health & Fitness,3,2022-03-05,user_04421
4139,TripBuilder,Travel,2,2022-04-07,user_01770
4140,TripBuilder,Travel,5,2022-01-11,user_00803
4141,LearnFast,Education,5,2022-07-28,user_03364
4142,Chatterbox,Social,1,2022-02-13,user_03441
4143,CartQuick,Shopping,1,2022-04-12,user_05024
4144,QuickScan,Tools,5,2022-11-22,user_01248
4145,FitLogger,Health & Fitness,4,2022-01-07,user_01636
4146,NoteSync,Productivity,4,2022-07-31,user_04114
4147,StepCounter,Health & Fitness,2,2022-10-24,user_00462
4148,MusicBox,Entertainment,5,2022-04-05,user_02020
4149,Circlez,Social,4,2022-06-30,user_01510
4150,GameHub,Entertainment,5,2022-10-09,user_06415
4151,FileMaster,Tools,5,2022-12-15,user_07681
4152,FitLogger,Health & Fitness,5,2022-10-31,user_06047
4153,HotelFind,Travel,1,2022-07-28,user_02313
4154,QuizMaster,Education,1,2022-08-31,user_04956
4155,TripBuilder,Travel,5,2022-03-15,user_00225
4156,GameHub,Entertainment,1,2022-04-25,user_01720
4157,Chatterbox,Social,5,2022-02-11,user_03234
4158,StreamNow,Entertainment,1,2022-03-16,user_01758
4159,StepCounter,Health & Fitness,1,2022-07-06,user_01475
4160,BudgetPal,Finance,1,2022-03-15,user_04186
4161,SnapFeed,Social,3,2022-08-12,user_01172
4162,GameHub,Entertainment,5,2022-04-18,user_01540
4163,Chatterbox,Social,4,2022-05-08,user_04785
4164,MusicBox,Entertainment,5,2022-08-08,user_04900
4165,StudyBot,Education,2,2022-02-19,user_00051
4166,NoteSync,Productivity,2,2022-03-26,user_01187
4167,FocusMate,Productivity,2,2022-10-25,user_01965
4168,GroupChat,Communication,5,2022-11-24,user_00959
4169,LearnFast,Education,1,2022-06-23,user_07378
4170,StudyBot,Education,5,2022-01-17,user_03167
4171,GroupChat,Communication,2,2022-02-28,user_06268
4172,Chatterbox,Social,1,2022-01-31,user_06928
4173,StepCounter,Health & Fitness,5,2022-03-17,user_02703
4174,TripBuilder,Travel,3,2022-12-01,user_07149
4175,CryptoWatch,Finance,2,2022-02-13,user_00031
4176,MoneyTrack,Finance,3,2022-06-20,user_06701
4177,GameHub,Entertainment,4,2022-09-15,user_06352
4178,TripBuilder,Travel,1,2022-10-01,user_02453
4179,QuizMaster,Education,4,2022-05-30,user_07585
4180,CartQuick,Shopping,5,2022-02-01,user_04308
4181,FileMaster,Tools,4,2022-10-08,user_00050
4182,StudyBot,Education,2,2022-05-12,user_01334
4183,StepCounter,Health & Fitness,5,2022-12-09,user_04925
4184,FocusMate,Productivity,4,2022-02-16,user_07508
4185,GameHub,Entertainment,3,2022-04-29,user_00681
4186,TripBuilder,Travel,1,2022-07-14,user_04977
4187,HotelFind,Travel,2,2022-08-08,user_00250
4188,FlightAlert,Travel,5,2022-03-01,user_00675
4189,StepCounter,Health & Fitness,2,2022-08-01,user_00731
4190,FocusMate,Productivity,1,2022-03-02,user_06204
4191,StreamNow,Entertainment,2,2022-08-15,user_07418
4192,PriceAlert,Shopping,3,2022-03-21,user_03979
4193,CryptoWatch,Finance,2,2022-06-22,user_07734
4194,VoiceLink,Communication,4,2022-08-04,user_00699
4195,FileMaster,Tools,4,2022-09-19,user_00059
4196,MealPlan,Health & Fitness,1,2022-04-05,user_05067
4197,SnapFeed,Social,1,2022-01-28,user_00939
4198,CartQuick,Shopping,1,2022-12-09,user_00530
4199,SnapFeed,Social,4,2022-09-07,user_00396
4200,FlightAlert,Travel,1,2022-05-04,user_05958
4201,StudyBot,Education,5,2022-06-09,user_03511
4202,MessengerX,Communication,5,2022-02-17,user_07016
4203,CryptoWatch,Finance,5,2022-07-29,user_06549
4204,BudgetPal,Finance,3,2022-08-08,user_01710
4205,TaskFlow,Productivity,2,2022-09-10,user_05876
4206,FitLogger,Health & Fitness,5,2022-12-28,user_07044
4207,HotelFind,Travel,3,2022-08-13,user_04135
4208,FlightAlert,Travel,1,2022-07-02,user_06358
4209,BudgetPal,Finance,2,2022-10-19,user_03097
4210,CartQuick,Shopping,4,2022-05-29,user_05646
4211,TripBuilder,Travel,3,2022-01-19,user_00836
4212,FocusMate,Productivity,5,2022-04-05,user_06261
4213,QuizMaster,Education,5,2022-01-25,user_02790
4214,BudgetPal,Finance,1,2022-05-26,user_07736
4215,TaskFlow,Productivity,1,2022-01-11,user_03221
4216,FileMaster,Tools,2,2022-02-24,user_03849
4217,SnapFeed,Social,5,2022-02-07,user_06891
4218,SnapFeed,Social,1,2022-03-07,user_04089
4219,FlightAlert,Travel,3,2022-10-31,user_03631
4220,TripBuilder,Travel,4,2022-09-17,user_02222
4221,MealPlan,Health & Fitness,4,2022-04-02,user_06136
4222,DealFinder,Shopping,5,2022-05-06,user_05734
4223,CryptoWatch,Finance,4,2022-06-12,user_01438
4224,MusicBox,Entertainment,5,2022-12-03,user_03584
4225,NoteSync,Productivity,5,2022-10-23,user_00480
4226,TaskFlow,Productivity,5,2022-08-25,user_03992
4227,Circlez,Social,5,2022-02-05,user_00124
4228,CryptoWatch,Finance,5,2022-11-02,user_03152
4229,GameHub,Entertainment,1,2022-12-09,user_06632
4230,FlightAlert,Travel,2,2022-12-24,user_03099
4231,QuickScan,Tools,1,2022-12-15,user_03898
4232,QuizMaster,Education,4,2022-10-14,user_04201
4233,NoteSync,Productivity,5,2022-06-19,user_03372
4234,GameHub,Entertainment,4,2022-12-30,user_02008
4235,CartQuick,Shopping,1,2022-03-07,user_03403
4236,StreamNow,Entertainment,5,2022-04-16,user_06231
4237,MessengerX,Communication,5,2022-11-08,user_05717
4238,TaskFlow,Productivity,4,2022-12-03,user_00131
4239,FocusMate,Productivity,2,2022-02-03,user_01521
4240,FocusMate,Productivity,2,2022-06-09,user_05072
4241,MessengerX,Communication,2,2022-03-03,user_05665
4242,StudyBot,Education,4,2022-09-02,user_06687
4243,MessengerX,Communication,4,2022-08-04,user_02408
4244,NoteSync,Productivity,3,2022-05-13,user_00058
4245,BudgetPal,Finance,1,2022-07-20,user_02664
4246,CleanUp Pro,Tools,3,2022-10-26,user_00938
4247,CartQuick,Shopping,2,2022-03-18,user_05744
4248,TripBuilder,Travel,3,2022-03-30,user_00527
4249,StepCounter,Health & Fitness,5,2022-08-03,user_02807
4250,HotelFind,Travel,3,2022-10-21,user_07051
4251,MusicBox,Entertainment,5,2022-05-17,user_07206
4252,MusicBox,Entertainment,5,2022-02-07,user_03693
4253,DealFinder,Shopping,1,2022-06-25,user_01634
4254,MealPlan,Health & Fitness,5,2022-06-11,user_01134
4255,VoiceLink,Communication,4,2022-12-19,user_05198
4256,TripBuilder,Travel,3,2022-04-01,user_01132
4257,Chatterbox,Social,3,2022-12-17,user_02070
4258,StepCounter,Health & Fitness,3,2022-05-25,user_01040
4259,HotelFind,Travel,3,2022-10-08,user_03896
4260,VoiceLink,Communication,2,2022-05-30,user_05867
4261,FocusMate,Productivity,4,2022-11-08,user_07796
4262,TaskFlow,Productivity,5,2022-08-08,user_00121
4263,SnapFeed,Social,1,2022-11-22,user_01043
4264,PriceAlert,Shopping,5,2022-06-11,user_01440
4265,FocusMate,Productivity,4,2022-10-29,user_05578
4266,Circlez,Social,5,2022-08-30,user_01433
4267,TaskFlow,Productivity,3,2022-05-20,user_01675
4268,MoneyTrack,Finance,1,2022-03-19,user_01776
4269,CartQuick,Shopping,3,2022-07-31,user_00832
4270,SnapFeed,Social,2,2022-04-11,user_02587
4271,FocusMate,Productivity,3,2022-10-20,user_01032
4272,NoteSync,Productivity,5,2022-12-23,user_06862
4273,StudyBot,Education,2,2022-09-20,user_07555
4274,MoneyTrack,Finance,1,2022-04-14,user_07484
4275,QuizMaster,Education,3,2022-07-18,user_02666
4276,TaskFlow,Productivity,1,2022-04-30,user_03556
4277,Circlez,Social,4,2022-08-13,user_01514
4278,LearnFast,Education,5,2022-06-09,user_01745
4279,FitLogger,Health & Fitness,2,2022-02-28,user_02638
4280,NoteSync,Productivity,5,2022-11-25,user_00052
4281,GroupChat,Communication,5,2022-09-27,user_06911
4282,SnapFeed,Social,2,2022-06-12,user_01379
4283,CleanUp Pro,Tools,2,2022-06-22,user_02869
4284,DealFinder,Shopping,5,2022-11-24,user_00315
4285,QuizMaster,Education,4,2022-01-25,user_06286
4286,Circlez,Social,1,2022-06-04,user_07868
4287,StepCounter,Health & Fitness,5,2022-07-01,user_05657
4288,CryptoWatch,Finance,5,2022-02-02,user_07015
4289,GameHub,Entertainment,1,2022-02-26,user_05907
4290,QuizMaster,Education,3,2022-02-09,user_00597
4291,StreamNow,Entertainment,5,2022-11-20,user_05959
4292,FlightAlert,Travel,5,2022-06-15,user_05294
4293,VoiceLink,Communication,2,2022-02-06,user_06546
4294,FocusMate,Productivity,5,2022-04-03,user_05106
4295,FlightAlert,Travel,1,2022-11-19,user_01240
4296,FileMaster,Tools,4,2022-05-18,user_01818
4297,PriceAlert,Shopping,4,2022-07-05,user_01343
4298,SnapFeed,Social,3,2022-05-25,user_04872
4299,StudyBot,Education,3,2022-03-18,user_07614
4300,Chatterbox,Social,3,2022-05-21,user_07077
4301,MealPlan,Health & Fitness,5,2022-02-01,user_03851
4302,CartQuick,Shopping,1,2022-01-08,user_01413
4303,FileMaster,Tools,3,2022-06-21,user_01975
4304,CryptoWatch,Finance,5,2022-04-26,user_01918
4305,FlightAlert,Travel,4,2022-10-19,user_01546
4306,CryptoWatch,Finance,4,2022-08-06,user_03487
4307,QuizMaster,Education,5,2022-12-17,user_02741
4308,QuizMaster,Education,3,2022-08-18,user_03533
4309,MoneyTrack,Finance,5,2022-07-26,user_02518
4310,VoiceLink,Communication,2,2022-03-24,user_05819
4311,QuizMaster,Education,5,2022-11-14,user_02614
4312,QuizMaster,Education,5,2022-11-20,user_07297
4313,StreamNow,Entertainment,2,2022-06-21,user_00851
4314,FileMaster,Tools,5,2022-07-04,user_05212
4315,MessengerX,Communication,1,2022-03-01,user_04729
4316,NoteSync,Productivity,1,2022-08-21,user_03613
4317,CleanUp Pro,Tools,5,2022-09-13,user_01680
4318,QuickScan,Tools,4,2022-08-14,user_03804
4319,CleanUp Pro,Tools,5,2022-10-19,user_07216
4320,Chatterbox,Social,5,2022-07-18,user_02014
4321,StreamNow,Entertainment,1,2022-06-19,user_03838
4322,MoneyTrack,Finance,5,2022-03-14,user_06603
4323,DealFinder,Shopping,3,2022-05-16,user_07196
4324,SnapFeed,Social,2,2022-05-23,user_01321
4325,NoteSync,Productivity,3,2022-05-08,user_00377
4326,CryptoWatch,Finance,5,2022-02-07,user_05684
4327,StudyBot,Education,1,2022-02-04,user_00656
4328,QuickScan,Tools,5,2022-01-06,user_00647
4329,VoiceLink,Communication,2,2022-10-16,user_02937
4330,QuizMaster,Education,2,2022-04-04,user_06279
4331,CryptoWatch,Finance,4,2022-01-08,user_07783
4332,Chatterbox,Social,5,2022-11-02,user_06254
4333,Circlez,Social,4,2022-04-22,user_00641
4334,CartQuick,Shopping,2,2022-09-17,user_06445
4335,MessengerX,Communication,4,2022-12-27,user_04228
4336,GroupChat,Communication,3,2022-12-15,user_01017
4337,QuickScan,Tools,3,2022-10-24,user_00160
4338,CryptoWatch,Finance,1,2022-08-03,user_07728
4339,SnapFeed,Social,5,2022-12-12,user_04454
4340,LearnFast,Education,5,2022-10-25,user_00682
4341,Chatterbox,Social,1,2022-01-18,user_03104
4342,CartQuick,Shopping,1,2022-03-22,user_00990
4343,Circlez,Social,3,2022-12-05,user_03240
4344,CartQuick,Shopping,1,2022-10-13,user_01284
4345,QuickScan,Tools,3,2022-09-14,user_02761
4346,TripBuilder,Travel,2,2022-08-26,user_05120
4347,Chatterbox,Social,5,2022-08-24,user_01043
4348,GroupChat,Communication,5,2022-06-30,user_01417
4349,FileMaster,Tools,2,2022-11-02,user_02174
4350,Circlez,Social,3,2022-05-28,user_02446
4351,BudgetPal,Finance,5,2022-01-20,user_03245
4352,FlightAlert,Travel,2,2022-05-13,user_07794
4353,BudgetPal,Finance,3,2022-10-23,user_01342
4354,CryptoWatch,Finance,5,2022-08-05,user_02099
4355,FileMaster,Tools,5,2022-10-05,user_01413
4356,BudgetPal,Finance,4,2022-08-18,user_03920
4357,MealPlan,Health & Fitness,1,2022-06-07,user_02519
4358,NoteSync,Productivity,1,2022-05-14,user_05356
4359,VoiceLink,Communication,1,2022-11-22,user_03524
4360,MoneyTrack,Finance,4,2022-05-09,user_03253
4361,MoneyTrack,Finance,4,2022-12-13,user_03717
4362,MealPlan,Health & Fitness,2,2022-06-27,user_07356
4363,Circlez,Social,2,2022-11-23,user_07133
4364,GameHub,Entertainment,2,2022-04-28,user_07646
4365,LearnFast,Education,4,2022-03-13,user_05359
4366,GroupChat,Communication,5,2022-09-24,user_03339
4367,FocusMate,Productivity,4,2022-08-05,user_03822
4368,FlightAlert,Travel,2,2022-10-22,user_07542
4369,CryptoWatch,Finance,4,2022-01-29,user_04486
4370,NoteSync,Productivity,1,2022-08-23,user_03770
4371,MealPlan,Health & Fitness,1,2022-07-04,user_02188
4372,LearnFast,Education,4,2022-06-01,user_06194
4373,TaskFlow,Productivity,4,2022-11-27,user_01047
4374,GroupChat,Communication,2,2022-02-17,user_00628
4375,HotelFind,Travel,5,2022-05-26,user_02332
4376,NoteSync,Productivity,3,2022-08-10,user_05043
4377,Chatterbox,Social,5,2022-05-10,user_06546
4378,DealFinder,Shopping,2,2022-09-21,user_00005
4379,GameHub,Entertainment,1,2022-08-31,user_04783
4380,SnapFeed,Social,1,2022-12-02,user_03903
4381,Chatterbox,Social,1,2022-06-18,user_07133
4382,LearnFast,Education,5,2022-03-04,user_00258
4383,MealPlan,Health & Fitness,4,2022-02-21,user_00189
4384,MoneyTrack,Finance,4,2022-03-18,user_06285
4385,TripBuilder,Travel,3,2022-03-18,user_06021
4386,PriceAlert,Shopping,4,2022-08-28,user_04237
4387,MealPlan,Health & Fitness,4,2022-04-24,user_04336
4388,StepCounter,Health & Fitness,3,2022-01-04,user_03887
4389,TaskFlow,Productivity,4,2022-06-14,user_05298
4390,Chatterbox,Social,2,2022-04-13,user_02944
4391,MealPlan,Health & Fitness,1,2022-07-16,user_05318
4392,BudgetPal,Finance,5,2022-03-18,user_00944
4393,Circlez,Social,3,2022-05-12,user_05906
4394,Chatterbox,Social,5,2022-03-28,user_02248
4395,DealFinder,Shopping,3,2022-08-23,user_03062
4396,BudgetPal,Finance,1,2022-12-12,user_03550
4397,StepCounter,Health & Fitness,5,2022-05-04,user_00302
4398,LearnFast,Education,3,2022-12-03,user_03557
4399,Chatterbox,Social,1,2022-11-17,user_04717
4400,TripBuilder,Travel,4,2022-09-01,user_02551
4401,FitLogger,Health & Fitness,1,2022-06-15,user_06981
4402,GroupChat,Communication,1,2022-04-15,user_00707
4403,TripBuilder,Travel,3,2022-06-11,user_02280
4404,TaskFlow,Productivity,1,2022-10-13,user_01389
4405,FileMaster,Tools,1,2022-06-29,user_05047
4406,QuizMaster,Education,1,2022-06-27,user_07880
4407,Circlez,Social,1,2022-06-29,user_02177
4408,VoiceLink,Communication,5,2022-03-12,user_06056
4409,QuickScan,Tools,2,2022-09-24,user_01331
4410,FitLogger,Health & Fitness,5,2022-01-19,user_04128
4411,PriceAlert,Shopping,5,2022-06-12,user_06323
4412,StepCounter,Health & Fitness,3,2022-06-04,user_07422
4413,QuickScan,Tools,5,2022-10-20,user_02710
4414,MessengerX,Communication,5,2022-05-06,user_04403
4415,MealPlan,Health & Fitness,3,2022-11-02,user_02431
4416,CartQuick,Shopping,2,2022-12-10,user_06391
4417,HotelFind,Travel,2,2022-03-29,user_02044
4418,MusicBox,Entertainment,3,2022-08-28,user_02709
4419,QuickScan,Tools,5,2022-08-10,user_05377
4420,FlightAlert,Travel,4,2022-08-22,user_02359
4421,MusicBox,Entertainment,4,2022-04-02,user_04540
4422,FitLogger,Health & Fitness,1,2022-11-18,user_06254
4423,CryptoWatch,Finance,3,2022-07-21,user_02842
4424,MessengerX,Communication,5,2022-06-21,user_05430
4425,GameHub,Entertainment,5,2022-11-13,user_02731
4426,NoteSync,Productivity,3,2022-03-18,user_04163
4427,SnapFeed,Social,2,2022-07-24,user_05375
4428,QuickScan,Tools,1,2022-03-18,user_05748
4429,TaskFlow,Productivity,4,2022-10-06,user_00419
4430,StreamNow,Entertainment,3,2022-08-29,user_04116
4431,QuizMaster,Education,3,2022-10-17,user_06169
4432,SnapFeed,Social,1,2022-05-03,user_03132
4433,StreamNow,Entertainment,3,2022-04-24,user_00005
4434,CryptoWatch,Finance,4,2022-03-19,user_05299
4435,CleanUp Pro,Tools,4,2022-06-26,user_07533
4436,QuickScan,Tools,5,2022-06-24,user_04199
4437,MealPlan,Health & Fitness,1,2022-01-04,user_05436
4438,HotelFind,Travel,1,2022-04-04,user_04194
4439,FileMaster,Tools,4,2022-06-20,user_07143
4440,StudyBot,Education,4,2022-09-07,user_01976
4441,BudgetPal,Finance,4,2022-07-26,user_04324
4442,LearnFast,Education,1,2022-07-29,user_01816
4443,PriceAlert,Shopping,1,2022-06-12,user_07638
4444,FileMaster,Tools,4,2022-07-30,user_06054
4445,BudgetPal,Finance,5,2022-09-26,user_00401
4446,StepCounter,Health & Fitness,3,2022-04-13,user_05205
4447,MoneyTrack,Finance,5,2022-04-26,user_00049
4448,HotelFind,Travel,4,2022-04-27,user_07391
4449,MealPlan,Health & Fitness,2,2022-02-19,user_07440
4450,StreamNow,Entertainment,5,2022-04-06,user_04342
4451,HotelFind,Travel,4,2022-11-14,user_06200
4452,StepCounter,Health & Fitness,3,2022-10-13,user_02683
4453,BudgetPal,Finance,4,2022-05-31,user_04668
4454,HotelFind,Travel,4,2022-06-17,user_05964
4455,LearnFast,Education,4,2022-03-13,user_02389
4456,StepCounter,Health & Fitness,5,2022-11-28,user_05997
4457,DealFinder,Shopping,5,2022-06-02,user_00743
4458,PriceAlert,Shopping,2,2022-10-15,user_07666
4459,DealFinder,Shopping,5,2022-06-02,user_03834
4460,Circlez,Social,2,2022-02-08,user_05723
4461,FocusMate,Productivity,5,2022-10-15,user_00500
4462,TripBuilder,Travel,3,2022-08-15,user_06803
4463,FitLogger,Health & Fitness,1,2022-01-14,user_00950
4464,MessengerX,Communication,2,2022-11-18,user_05508
4465,NoteSync,Productivity,5,2022-04-26,user_02109
4466,HotelFind,Travel,2,2022-01-18,user_07518
4467,NoteSync,Productivity,5,2022-07-01,user_06251
4468,FlightAlert,Travel,5,2022-03-21,user_04884
4469,Chatterbox,Social,4,2022-01-31,user_07923
4470,CartQuick,Shopping,4,2022-12-18,user_05360
4471,TripBuilder,Travel,5,2022-11-14,user_01355
4472,BudgetPal,Finance,1,2022-08-22,user_01142
4473,BudgetPal,Finance,1,2022-07-13,user_00369
4474,TaskFlow,Productivity,4,2022-01-21,user_00862
4475,LearnFast,Education,1,2022-01-31,user_07482
4476,HotelFind,Travel,2,2022-02-23,user_07242
4477,TaskFlow,Productivity,5,2022-06-02,user_07039
4478,PriceAlert,Shopping,1,2022-05-20,user_00132
4479,GroupChat,Communication,5,2022-10-23,user_04660
4480,Chatterbox,Social,5,2022-02-28,user_01556
4481,CartQuick,Shopping,4,2022-01-11,user_03700
4482,StreamNow,Entertainment,3,2022-07-08,user_04388
4483,HotelFind,Travel,5,2022-11-02,user_02184
4484,Chatterbox,Social,1,2022-03-20,user_07170
4485,MessengerX,Communication,3,2022-12-05,user_07276
4486,PriceAlert,Shopping,4,2022-11-13,user_07406
4487,TaskFlow,Productivity,4,2022-10-10,user_01667
4488,StreamNow,Entertainment,1,2022-07-12,user_00621
4489,FileMaster,Tools,1,2022-01-15,user_03837
4490,VoiceLink,Communication,1,2022-01-28,user_00206
4491,QuizMaster,Education,4,2022-07-28,user_06562
4492,FlightAlert,Travel,2,2022-02-05,user_02772
4493,NoteSync,Productivity,4,2022-05-11,user_07408
4494,LearnFast,Education,5,2022-04-18,user_03434
4495,FocusMate,Productivity,4,2022-02-20,user_05397
4496,MoneyTrack,Finance,1,2022-06-28,user_06990
4497,MoneyTrack,Finance,5,2022-08-02,user_06761
4498,CryptoWatch,Finance,1,2022-07-01,user_01131
4499,TaskFlow,Productivity,4,2022-12-24,user_06272
4500,MusicBox,Entertainment,4,2022-03-20,user_03054
4501,StreamNow,Entertainment,3,2022-04-20,user_03020
4502,QuizMaster,Education,2,2022-02-02,user_06775
4503,BudgetPal,Finance,3,2022-07-24,user_00936
4504,NoteSync,Productivity,5,2022-01-05,user_02983
4505,TaskFlow,Productivity,4,2022-10-21,user_06933
4506,SnapFeed,Social,5,2022-03-01,user_04000
4507,MealPlan,Health & Fitness,1,2022-08-31,user_02950
4508,GameHub,Entertainment,5,2022-05-08,user_03315
4509,NoteSync,Productivity,5,2022-02-10,user_07302
4510,FitLogger,Health & Fitness,2,2022-08-26,user_02058
4511,MealPlan,Health & Fitness,4,2022-08-08,user_04720
4512,Chatterbox,Social,1,2022-02-28,user_05211
4513,TripBuilder,Travel,2,2022-08-14,user_02997
4514,TripBuilder,Travel,5,2022-12-21,user_05991
4515,BudgetPal,Finance,1,2022-05-17,user_03622
4516,TripBuilder,Travel,3,2022-11-02,user_05627
4517,FileMaster,Tools,3,2022-10-18,user_01832
4518,StudyBot,Education,4,2022-07-25,user_07204
4519,MusicBox,Entertainment,1,2022-07-23,user_07229
4520,StepCounter,Health & Fitness,3,2022-11-01,user_05362
4521,PriceAlert,Shopping,1,2022-12-10,user_00397
4522,CryptoWatch,Finance,1,2022-12-04,user_06998
4523,VoiceLink,Communication,1,2022-05-30,user_04213
4524,StudyBot,Education,4,2022-06-25,user_07330
4525,MusicBox,Entertainment,4,2022-09-10,user_06380
4526,MessengerX,Communication,5,2022-06-20,user_07778
4527,FileMaster,Tools,2,2022-11-23,user_03672
4528,VoiceLink,Communication,3,2022-09-24,user_06205
4529,Chatterbox,Social,5,2022-03-08,user_04412
4530,QuizMaster,Education,2,2022-12-26,user_05567
4531,Chatterbox,Social,2,2022-09-15,user_07995
4532,Chatterbox,Social,4,2022-09-09,user_05702
4533,MoneyTrack,Finance,4,2022-07-17,user_07877
4534,FileMaster,Tools,1,2022-05-28,user_03303
4535,BudgetPal,Finance,1,2022-06-30,user_04675
4536,StepCounter,Health & Fitness,5,2022-04-21,user_02342
4537,FileMaster,Tools,5,2022-10-09,user_05607
4538,Chatterbox,Social,4,2022-10-20,user_04805
4539,VoiceLink,Communication,5,2022-08-23,user_04762
4540,FlightAlert,Travel,4,2022-07-19,user_06735
4541,VoiceLink,Communication,3,2022-02-21,user_03542
4542,QuickScan,Tools,2,2022-02-17,user_05763
4543,BudgetPal,Finance,1,2022-10-11,user_01418
4544,MusicBox,Entertainment,3,2022-04-22,user_07334
4545,FileMaster,Tools,5,2022-03-21,user_03039
4546,PriceAlert,Shopping,1,2022-08-25,user_02967
4547,FocusMate,Productivity,5,2022-08-13,user_05614
4548,BudgetPal,Finance,1,2022-03-21,user_00215
4549,CryptoWatch,Finance,2,2022-07-27,user_06890
4550,FlightAlert,Travel,1,2022-08-31,user_01194
4551,QuizMaster,Education,2,2022-03-28,user_02358
4552,DealFinder,Shopping,5,2022-07-26,user_00483
4553,Circlez,Social,5,2022-04-19,user_00151
4554,Circlez,Social,3,2022-06-20,user_05907
4555,CryptoWatch,Finance,1,2022-09-23,user_05230
4556,Chatterbox,Social,4,2022-05-01,user_06226
4557,CartQuick,Shopping,5,2022-06-18,user_06076
4558,StudyBot,Education,4,2022-12-21,user_05113
4559,CartQuick,Shopping,4,2022-08-20,user_05013
4560,CartQuick,Shopping,3,2022-11-30,user_00645
4561,CartQuick,Shopping,1,2022-12-07,user_04240
4562,DealFinder,Shopping,1,2022-08-13,user_06262
4563,StepCounter,Health & Fitness,5,2022-12-27,user_03576
4564,BudgetPal,Finance,5,2022-03-26,user_03085
4565,HotelFind,Travel,5,2022-09-18,user_04945
4566,SnapFeed,Social,2,2022-12-25,user_03574
4567,FocusMate,Productivity,3,2022-01-05,user_04726
4568,DealFinder,Shopping,3,2022-08-07,user_04669
4569,StepCounter,Health & Fitness,2,2022-01-11,user_05819
4570,CryptoWatch,Finance,5,2022-04-16,user_02696
4571,TripBuilder,Travel,5,2022-05-01,user_02651
4572,VoiceLink,Communication,5,2022-10-20,user_04413
4573,MealPlan,Health & Fitness,4,2022-08-28,user_03540
4574,DealFinder,Shopping,2,2022-08-12,user_06173
4575,Chatterbox,Social,5,2022-02-02,user_02830
4576,FitLogger,Health & Fitness,3,2022-01-12,user_01205
4577,GroupChat,Communication,1,2022-12-20,user_01742
4578,MoneyTrack,Finance,5,2022-08-14,user_06074
4579,MoneyTrack,Finance,4,2022-05-26,user_00260
4580,PriceAlert,Shopping,4,2022-07-26,user_05327
4581,Chatterbox,Social,3,2022-11-27,user_07500
4582,FitLogger,Health & Fitness,4,2022-11-11,user_03208
4583,FileMaster,Tools,1,2022-11-10,user_01890
4584,FitLogger,Health & Fitness,4,2022-09-30,user_01746
4585,StudyBot,Education,2,2022-07-07,user_05100
4586,StudyBot,Education,4,2022-04-23,user_03256
4587,TripBuilder,Travel,2,2022-12-21,user_06242
4588,BudgetPal,Finance,5,2022-09-23,user_07855
4589,LearnFast,Education,5,2022-06-17,user_02345
4590,StudyBot,Education,2,2022-08-06,user_03644
4591,GroupChat,Communication,3,2022-08-05,user_04871
4592,DealFinder,Shopping,5,2022-04-20,user_06954
4593,PriceAlert,Shopping,5,2022-02-18,user_06938
4594,BudgetPal,Finance,3,2022-08-23,user_04808
4595,Chatterbox,Social,2,2022-02-12,user_01747
4596,GroupChat,Communication,1,2022-10-19,user_06212
4597,GameHub,Entertainment,3,2022-12-17,user_03412
4598,GroupChat,Communication,2,2022-05-31,user_02653
4599,FlightAlert,Travel,3,2022-10-16,user_07177
4600,BudgetPal,Finance,4,2022-09-26,user_06448
4601,StepCounter,Health & Fitness,5,2022-03-07,user_05617
