user_id,device_type,region,account_age_days
user_04183,Android mid-range,Southeast Asia,242
user_04184,iOS,North America,657
user_04185,iOS,South Asia,23
user_04186,Android flagship,North America,9
user_04187,Android flagship,Southeast Asia,151
user_04188,Android budget,Southeast Asia,19
user_04189,Android flagship,Western Europe,175
user_04190,iOS,South Asia,229
user_04191,Android mid-range,North America,6
user_04192,Android mid-range,Eastern Europe,757
user_04193,Android budget,Eastern Europe,418
user_04194,Android budget,North America,1098
user_04195,Android budget,South Asia,18
user_04196,Android budget,Western Europe,29
user_04197,iOS,Eastern Europe,46
user_04198,iOS,North America,12
user_04199,Android flagship,Latin America,422
user_04200,Android mid-range,Southeast Asia,154
user_04201,Android budget,North America,23
user_04202,Android mid-range,North America,66
user_04203,Android budget,Eastern Europe,24
user_04204,iOS,Eastern Europe,665
user_04205,iOS,Western Europe,149
user_04206,Android flagship,North America,424
user_04207,Android mid-range,North America,689
user_04208,Android mid-range,Latin America,1043
user_04209,Android budget,North America,359
user_04210,Android flagship,North America,438
user_04211,Android budget,Southeast Asia,38
user_04212,Android budget,North America,6
user_04213,Android budget,Latin America,363
user_04214,iOS,North America,20
user_04215,Android budget,North America,11
user_04216,Android mid-range,Southeast Asia,27
user_04217,Android budget,South Asia,71
user_04218,Android flagship,Latin America,564
user_04219,Android mid-range,Southeast Asia,52
user_04220,Android mid-range,North America,50
user_04221,iOS,Western Europe,619
user_04222,Android flagship,North America,587
user_04223,Android flagship,Western Europe,360
user_04224,Android budget,North America,649
user_04225,Android mid-range,Eastern Europe,869
user_04226,iOS,Western Europe,1091
user_04227,iOS,Latin America,15
user_04228,iOS,Southeast Asia,937
user_04229,Android flagship,Southeast Asia,338
user_04230,iOS,North America,124
user_04231,iOS,Eastern Europe,40
user_04232,iOS,Latin America,40
user_04233,Android flagship,Western Europe,27
user_04234,Android budget,Western Europe,12
user_04235,iOS,Southeast Asia,121
user_04236,Android flagship,Western Europe,354
user_04237,Android budget,North America,344
user_04238,Android flagship,Eastern Europe,72
user_04239,Android mid-range,Southeast Asia,15
user_04240,Android budget,Southeast Asia,65
user_04241,Android flagship,North America,32
user_04242,Android budget,Southeast Asia,70
user_04243,Android mid-range,Latin America,7
user_04244,Android mid-range,Latin America,48
user_04245,iOS,Eastern Europe,76
user_04246,Android mid-range,North America,258
user_04247,iOS,Southeast Asia,72
user_04248,Android flagship,Western Europe,84
user_04249,iOS,Southeast Asia,89
user_04250,Android budget,Western Europe,495
user_04251,iOS,Western Europe,478
user_04252,iOS,Western Europe,305
user_04253,Android budget,Western Europe,13
user_04254,Android budget,South Asia,332
user_04255,Android budget,Latin America,390
user_04256,iOS,Western Europe,158
user_04257,Android flagship,Western Europe,69
user_04258,Android mid-range,Eastern Europe,66
user_04259,Android mid-range,South Asia,867
user_04260,Android flagship,Southeast Asia,36
user_04261,Android mid-range,North America,16
user_04262,Android flagship,Latin America,84
user_04263,Android mid-range,Western Europe,83
user_04264,Android flagship,Latin America,46
user_04265,Android budget,North America,189
user_04266,Android flagship,Southeast Asia,25
user_04267,Android budget,Southeast Asia,398
user_04268,Android flagship,Eastern Europe,72
user_04269,Android mid-range,Southeast Asia,66
user_04270,Android mid-range,Eastern Europe,1142
user_04271,iOS,Southeast Asia,944
user_04272,iOS,Latin America,5
user_04273,Android budget,Southeast Asia,84
user_04274,iOS,South Asia,31
user_04275,Android budget,Western Europe,695
user_04276,Android mid-range,Eastern Europe,74
user_04277,Android mid-range,North America,368
user_04278,Android mid-range,Southeast Asia,72
user_04279,Android budget,Eastern Europe,78
user_04280,Android mid-range,Southeast Asia,357
user_04281,Android flagship,North America,43
user_04282,Android mid-range,South Asia,25
user_04283,iOS,Eastern Europe,158
user_04284,iOS,Latin America,1050
user_04285,iOS,Eastern Europe,176
user_04286,Android budget,Southeast Asia,68
user_04287,iOS,Southeast Asia,61
user_04288,Android mid-range,North America,1139
user_04289,Android budget,Western Europe,124
user_04290,Android budget,Latin America,103
user_04291,Android budget,Southeast Asia,7
user_04292,Android budget,North America,89
user_04293,Android mid-range,North America,94
user_04294,Android budget,Eastern Europe,999
user_04295,iOS,North America,842
user_04296,Android budget,Southeast Asia,26
user_04297,Android mid-range,Latin America,26
user_04298,Android budget,Southeast Asia,2
user_04299,Android flagship,North America,49
user_04300,Android mid-range,Southeast Asia,885
user_04301,Android flagship,North America,25
user_04302,Android mid-range,Southeast Asia,573
user_04303,iOS,Southeast Asia,9
user_04304,Android mid-range,Latin America,19
user_04305,Android budget,North America,78
user_04306,Android mid-range,Western Europe,87
user_04307,Android flagship,North America,164
user_04308,Android flagship,Western Europe,916
user_04309,Android mid-range,Eastern Europe,63
user_04310,iOS,Eastern Europe,28
user_04311,Android budget,North America,1121
user_04312,Android budget,Western Europe,10
user_04313,iOS,South Asia,10
user_04314,Android flagship,Southeast Asia,874
user_04315,Android budget,Latin America,572
user_04316,Android flagship,Southeast Asia,14
user_04317,Android budget,South Asia,70
user_04318,Android budget,Latin America,113
user_04319,Android flagship,Western Europe,6
user_04320,Android budget,Southeast Asia,30
user_04321,iOS,Southeast Asia,99
user_04322,iOS,Western Europe,237
user_04323,Android budget,North America,181
user_04324,Android mid-range,Southeast Asia,340
user_04325,Android budget,Western Europe,51
user_04326,Android flagship,North America,12
user_04327,Android budget,Western Europe,16
user_04328,Android budget,Western Europe,150
user_04329,Android mid-range,Western Europe,3
user_04330,iOS,Latin America,1035
user_04331,Android budget,South Asia,209
user_04332,Android flagship,North America,707
user_04333,iOS,North America,30
user_04334,iOS,Eastern Europe,350
user_04335,Android mid-range,North America,232
user_04336,iOS,Eastern Europe,66
user_04337,Android mid-range,Eastern Europe,164
user_04338,Android budget,South Asia,140
user_04339,iOS,Southeast Asia,25
user_04340,Android budget,North America,955
user_04341,Android flagship,North America,239
user_04342,Android flagship,Western Europe,921
user_04343,Android mid-range,North America,215
user_04344,Android budget,Eastern Europe,57
user_04345,Android flagship,Eastern Europe,366
user_04346,Android mid-range,North America,85
user_04347,Android budget,Western Europe,10
user_04348,Android flagship,Western Europe,50
user_04349,Android flagship,Western Europe,27
user_04350,iOS,South Asia,489
user_04351,Android flagship,Southeast Asia,297
user_04352,Android budget,Southeast Asia,138
user_04353,Android budget,South Asia,165
user_04354,iOS,Eastern Europe,64
user_04355,Android flagship,Southeast Asia,88
user_04356,Android budget,Western Europe,14
user_04357,Android budget,Southeast Asia,403
user_04358,Android budget,Western Europe,54
user_04359,Android flagship,Western Europe,42
user_04360,Android mid-range,North America,460
user_04361,Android flagship,Eastern Europe,1046
user_04362,Android budget,North America,230
user_04363,Android budget,Eastern Europe,98
user_04364,Android mid-range,Southeast Asia,268
user_04365,Android budget,North America,458
user_04366,Android mid-range,North America,328
user_04367,Android mid-range,Western Europe,62
user_04368,iOS,North America,98
user_04369,Android mid-range,Southeast Asia,311
user_04370,Android budget,North America,4
user_04371,iOS,Western Europe,53
user_04372,Android mid-range,North America,861
user_04373,Android flagship,Southeast Asia,1042
user_04374,Android flagship,North America,161
user_04375,Android budget,Southeast Asia,208
user_04376,iOS,North America,186
user_04377,iOS,North America,16
user_04378,Android budget,Latin America,27
user_04379,iOS,Eastern Europe,59
user_04380,iOS,Eastern Europe,86
user_04381,Android flagship,Southeast Asia,63
user_04382,Android flagship,North America,289
user_04383,iOS,Western Europe,6
user_04384,Android mid-range,Western Europe,1076
user_04385,Android flagship,North America,34
user_04386,Android mid-range,North America,21
user_04387,iOS,North America,8
user_04388,Android budget,Latin America,85
user_04389,Android budget,Latin America,961
user_04390,Android mid-range,Southeast Asia,186
user_04391,iOS,Southeast Asia,89
user_04392,iOS,North America,502
user_04393,Android flagship,Western Europe,885
user_04394,Android budget,Latin America,347
user_04395,Android flagship,North America,307
user_04396,Android budget,Western Europe,115
user_04397,Android flagship,Latin America,66
user_04398,Android budget,Western Europe,30
user_04399,Android budget,Western Europe,19
user_04400,Android budget,South Asia,8
user_04401,Android mid-range,Eastern Europe,43
user_04402,Android flagship,Latin America,952
user_04403,Android budget,North America,87
user_04404,Android budget,Western Europe,436
user_04405,iOS,Eastern Europe,13
user_04406,Android budget,Eastern Europe,388
user_04407,Android budget,Western Europe,1052
user_04408,iOS,North America,49
user_04409,Android flagship,Latin America,316
user_04410,Android mid-range,Western Europe,25
user_04411,iOS,Latin America,641
user_04412,iOS,Western Europe,923
user_04413,Android budget,Southeast Asia,242
user_04414,Android flagship,Western Europe,304
user_04415,Android mid-range,Latin America,718
user_04416,Android flagship,South Asia,105
user_04417,Android budget,Southeast Asia,303
user_04418,iOS,Southeast Asia,21
user_04419,Android mid-range,Western Europe,12
user_04420,Android budget,Southeast Asia,270
user_04421,iOS,North America,1047
user_04422,Android budget,South Asia,85
user_04423,Android flagship,Latin America,304
user_04424,Android budget,North America,26
user_04425,Android mid-range,Western Europe,859
user_04426,Android mid-range,North America,37
user_04427,iOS,Western Europe,1189
user_04428,Android budget,South Asia,528
user_04429,Android mid-range,Southeast Asia,699
user_04430,Android budget,North America,282
user_04431,iOS,Eastern Europe,201
user_04432,Android mid-range,North America,164
user_04433,Android mid-range,Eastern Europe,440
user_04434,Android flagship,North America,400
user_04435,iOS,North America,253
user_04436,Android flagship,North America,794
user_04437,Android mid-range,Eastern Europe,77
user_04438,Android mid-range,Southeast Asia,152
user_04439,iOS,Western Europe,202
user_04440,Android mid-range,Southeast Asia,36
user_04441,Android mid-range,Western Europe,7
user_04442,iOS,Southeast Asia,218
user_04443,Android flagship,North America,12
user_04444,iOS,Latin America,317
user_04445,Android mid-range,Western Europe,70
user_04446,Android mid-range,South Asia,549
user_04447,Android budget,North America,453
user_04448,iOS,Eastern Europe,70
user_04449,iOS,Eastern Europe,342
user_04450,Android mid-range,Southeast Asia,1091
user_04451,Android budget,Southeast Asia,199
user_04452,Android budget,North America,211
user_04453,Android budget,Eastern Europe,1075
user_04454,Android flagship,Southeast Asia,2
user_04455,Android budget,North America,119
user_04456,Android mid-range,Western Europe,76
user_04457,Android flagship,North America,858
user_04458,Android mid-range,Latin America,855
user_04459,Android flagship,Southeast Asia,93
user_04460,iOS,Eastern Europe,58
user_04461,Android budget,South Asia,33
user_04462,Android flagship,Latin America,208
user_04463,Android budget,South Asia,10
user_04464,Android mid-range,Eastern Europe,800
user_04465,Android mid-range,Western Europe,914
user_04466,Android mid-range,Eastern Europe,18
user_04467,iOS,Western Europe,337
user_04468,Android flagship,Western Europe,264
user_04469,Android flagship,Western Europe,5
user_04470,Android budget,North America,18
user_04471,Android budget,Latin America,178
user_04472,Android budget,North America,332
user_04473,iOS,North America,82
user_04474,Android budget,Latin America,1015
user_04475,Android mid-range,Latin America,47
user_04476,Android flagship,Eastern Europe,124
user_04477,iOS,Western Europe,81
user_04478,Android budget,North America,566
user_04479,iOS,Southeast Asia,233
user_04480,Android budget,Latin America,412
user_04481,Android mid-range,North America,121
user_04482,iOS,Southeast Asia,90
user_04483,Android budget,Western Europe,71
user_04484,Android flagship,Eastern Europe,305
user_04485,Android mid-range,Eastern Europe,833
user_04486,Android budget,North America,72
user_04487,iOS,Western Europe,745
user_04488,Android mid-range,Western Europe,297
user_04489,Android mid-range,Southeast Asia,15
user_04490,Android budget,North America,672
user_04491,Android mid-range,Southeast Asia,257
user_04492,Android mid-range,Eastern Europe,836
user_04493,Android budget,North America,76
user_04494,iOS,South Asia,80
user_04495,Android mid-range,Eastern Europe,225
user_04496,Android flagship,South Asia,77
user_04497,iOS,Southeast Asia,154
user_04498,Android mid-range,North America,768
user_04499,iOS,Western Europe,166
user_04500,Android flagship,Western Europe,258
user_04501,Android mid-range,North America,624
user_04502,Android flagship,Western Europe,87
user_04503,Android flagship,Western Europe,750
user_04504,iOS,North America,12
user_04505,Android mid-range,Western Europe,4
user_04506,iOS,Southeast Asia,349
user_04507,Android budget,North America,89
user_04508,iOS,North America,16
user_04509,iOS,North America,43
user_04510,iOS,Latin America,475
user_04511,Android mid-range,Western Europe,249
user_04512,Android budget,Western Europe,522
user_04513,iOS,North America,332
user_04514,iOS,North America,36
user_04515,Android budget,South Asia,1079
user_04516,iOS,North America,1022
user_04517,Android budget,Eastern Europe,174
user_04518,Android budget,North America,431
user_04519,Android mid-range,North America,43
user_04520,iOS,North America,229
user_04521,Android budget,Western Europe,777
user_04522,Android budget,Latin America,346
user_04523,Android mid-range,Eastern Europe,27
user_04524,Android budget,North America,29
user_04525,iOS,Western Europe,79
user_04526,Android budget,Southeast Asia,345
user_04527,Android budget,Southeast Asia,40
user_04528,iOS,Latin America,91
user_04529,Android mid-range,Western Europe,308
user_04530,Android flagship,Southeast Asia,237
user_04531,Android mid-range,North America,120
user_04532,iOS,Eastern Europe,997
user_04533,Android mid-range,Eastern Europe,264
user_04534,Android flagship,Western Europe,60
user_04535,iOS,North America,87
user_04536,Android budget,Latin America,133
user_04537,Android flagship,Latin America,313
user_04538,iOS,Eastern Europe,19
user_04539,iOS,Southeast Asia,930
user_04540,Android budget,Western Europe,247
user_04541,iOS,North America,8
user_04542,iOS,Southeast Asia,32
user_04543,Android mid-range,South Asia,798
user_04544,Android mid-range,Western Europe,26
user_04545,Android budget,Eastern Europe,12
user_04546,Android flagship,Western Europe,13
user_04547,Android budget,Western Europe,309
user_04548,iOS,Eastern Europe,189
user_04549,iOS,Latin America,43
user_04550,Android mid-range,South Asia,324
user_04551,Android budget,Southeast Asia,391
user_04552,iOS,Southeast Asia,325
user_04553,Android mid-range,Western Europe,822
user_04554,Android budget,Eastern Europe,304
user_04555,Android mid-range,Western Europe,261
user_04556,Android budget,Latin America,541
user_04557,iOS,Southeast Asia,24
user_04558,Android budget,Western Europe,289
user_04559,iOS,Western Europe,572
user_04560,Android budget,Southeast Asia,56
user_04561,Android flagship,North America,665
user_04562,iOS,Latin America,30
user_04563,Android budget,South Asia,207
user_04564,Android mid-range,North America,605
user_04565,Android budget,Southeast Asia,371
user_04566,Android mid-range,Eastern Europe,118
user_04567,Android mid-range,Southeast Asia,15
user_04568,Android mid-range,Western Europe,25
user_04569,Android flagship,Western Europe,977
user_04570,iOS,Western Europe,346
user_04571,Android flagship,Latin America,226
user_04572,Android mid-range,North America,197
user_04573,Android flagship,Western Europe,259
user_04574,Android budget,North America,1127
user_04575,iOS,Latin America,793
user_04576,iOS,Southeast Asia,94
user_04577,Android flagship,North America,1063
user_04578,Android budget,Western Europe,181
user_04579,Android flagship,North America,136
user_04580,Android flagship,Eastern Europe,203
user_04581,Android budget,Southeast Asia,7
user_04582,iOS,Southeast Asia,630
user_04583,Android flagship,North America,126
user_04584,Android flagship,North America,12
user_04585,Android mid-range,Southeast Asia,242
user_04586,Android budget,Latin America,47
user_04587,Android flagship,Latin America,665
user_04588,Android budget,North America,82
user_04589,Android budget,Southeast Asia,950
user_04590,iOS,North America,265
user_04591,Android budget,Eastern Europe,188
user_04592,Android mid-range,Western Europe,21
user_04593,Android budget,North America,59
user_04594,Android mid-range,Latin America,74
user_04595,iOS,Eastern Europe,473
user_04596,Android mid-range,North America,141
user_04597,Android mid-range,Latin America,30
user_04598,Android mid-range,Western Europe,287
user_04599,Android flagship,North America,128
user_04600,Android budget,Western Europe,898
user_04601,Android mid-range,Southeast Asia,310
user_04602,Android mid-range,Southeast Asia,3
user_04603,iOS,Southeast Asia,531
user_04604,Android flagship,North America,9
user_04605,iOS,North America,88
user_04606,Android flagship,Eastern Europe,29
user_04607,Android mid-range,North America,19
user_04608,iOS,Eastern Europe,2
user_04609,Android budget,North America,4
user_04610,iOS,Eastern Europe,80
user_04611,iOS,Eastern Europe,30
user_04612,iOS,North America,171
user_04613,iOS,North America,265
user_04614,iOS,North America,90
user_04615,iOS,Latin America,148
user_04616,Android budget,Western Europe,1142
user_04617,Android budget,North America,58
user_04618,Android budget,Latin America,588
user_04619,Android flagship,Southeast Asia,323
user_04620,Android flagship,Eastern Europe,1064
user_04621,Android budget,Eastern Europe,14
user_04622,Android flagship,South Asia,72
user_04623,iOS,North America,298
user_04624,Android mid-range,South Asia,21
user_04625,Android budget,South Asia,137
user_04626,Android mid-range,Western Europe,9
user_04627,Android budget,North America,28
user_04628,Android budget,Western Europe,48
user_04629,Android flagship,North America,12
user_04630,Android mid-range,Western Europe,1174
user_04631,iOS,Latin America,0
user_04632,iOS,Southeast Asia,973
user_04633,Android budget,Western Europe,665
user_04634,iOS,North America,123
user_04635,Android mid-range,North America,42
user_04636,Android budget,Latin America,235
user_04637,Android budget,North America,136
user_04638,Android mid-range,Western Europe,814
user_04639,iOS,Eastern Europe,111
user_04640,Android budget,Latin America,7
user_04641,Android budget,South Asia,410
user_04642,Android budget,Southeast Asia,123
user_04643,Android budget,Eastern Europe,25
user_04644,iOS,North America,163
user_04645,Android flagship,Western Europe,24
user_04646,Android budget,North America,59
user_04647,Android flagship,Western Europe,66
user_04648,Android mid-range,Latin America,27
user_04649,Android flagship,Western Europe,66
user_04650,Android mid-range,North America,8
user_04651,iOS,South Asia,830
user_04652,iOS,Western Europe,17
user_04653,Android budget,North America,249
user_04654,iOS,North America,791
user_04655,Android budget,South Asia,190
user_04656,Android budget,Eastern Europe,357
user_04657,Android budget,Latin America,58
user_04658,Android budget,North America,18
user_04659,iOS,North America,913
user_04660,Android mid-range,Southeast Asia,39
user_04661,Android budget,Latin America,686
user_04662,Android mid-range,Latin America,1124
user_04663,Android budget,Western Europe,906
user_04664,Android budget,Western Europe,313
user_04665,Android budget,North America,1032
user_04666,Android mid-range,Southeast Asia,140
user_04667,Android budget,Southeast Asia,47
user_04668,iOS,Eastern Europe,56
user_04669,Android mid-range,Western Europe,5
user_04670,iOS,North America,15
user_04671,Android budget,North America,244
user_04672,Android mid-range,Latin America,283
user_04673,Android budget,Southeast Asia,628
user_04674,Android flagship,North America,83
user_04675,Android mid-range,South Asia,4
user_04676,Android mid-range,North America,220
user_04677,Android budget,South Asia,321
user_04678,iOS,North America,95
user_04679,Android budget,Western Europe,43
user_04680,Android mid-range,Western Europe,981
user_04681,Android mid-range,Latin America,52
user_04682,Android mid-range,Western Europe,108
user_04683,Android flagship,Southeast Asia,1008
user_04684,Android budget,Southeast Asia,24
user_04685,iOS,North America,64
user_04686,Android budget,Latin America,12
user_04687,Android mid-range,Western Europe,7
user_04688,Android mid-range,Western Europe,364
user_04689,iOS,Southeast Asia,282
user_04690,Android mid-range,North America,104
user_04691,iOS,North America,109
user_04692,Android budget,Eastern Europe,318
user_04693,iOS,Southeast Asia,542
user_04694,Android budget,Western Europe,295
user_04695,Android flagship,North America,386
user_04696,Android budget,South Asia,21
user_04697,iOS,North America,11
user_04698,Android flagship,Western Europe,5
user_04699,Android mid-range,North America,363
user_04700,iOS,North America,577
user_04701,Android mid-range,Southeast Asia,22
user_04702,Android budget,Western Europe,72
user_04703,iOS,Eastern Europe,252
user_04704,Android mid-range,North America,34
user_04705,Android budget,North America,708
user_04706,iOS,Western Europe,416
user_04707,Android budget,Southeast Asia,923
user_04708,iOS,Latin America,15
user_04709,Android budget,Western Europe,10
user_04710,iOS,Western Europe,450
user_04711,iOS,Southeast Asia,20
user_04712,Android flagship,North America,7
user_04713,iOS,North America,1
user_04714,Android mid-range,Latin America,28
user_04715,Android mid-range,Eastern Europe,960
user_04716,Android mid-range,South Asia,265
user_04717,iOS,North America,282
user_04718,Android budget,South Asia,69
user_04719,iOS,Southeast Asia,382
user_04720,Android budget,Latin America,228
user_04721,iOS,Eastern Europe,791
user_04722,Android budget,Western Europe,460
user_04723,Android flagship,Southeast Asia,937
user_04724,Android mid-range,South Asia,54
user_04725,Android mid-range,South Asia,332
user_04726,Android flagship,South Asia,14
user_04727,Android flagship,South Asia,202
user_04728,Android mid-range,Southeast Asia,651
user_04729,Android budget,North America,1185
user_04730,Android flagship,North America,150
user_04731,Android flagship,Latin America,995
user_04732,Android budget,Western Europe,286
user_04733,Android flagship,North America,336
user_04734,iOS,North America,497
user_04735,Android flagship,Western Europe,7
user_04736,Android mid-range,Eastern Europe,23
user_04737,Android budget,Latin America,51
user_04738,iOS,North America,713
user_04739,Android mid-range,Southeast Asia,190
user_04740,Android budget,Western Europe,1119
user_04741,Android budget,South Asia,262
user_04742,iOS,North America,37
user_04743,Android mid-range,North America,26
user_04744,iOS,North America,1007
user_04745,Android flagship,Western Europe,680
user_04746,Android budget,North America,72
user_04747,Android flagship,Latin America,77
user_04748,Android mid-range,Western Europe,192
user_04749,Android flagship,North America,764
user_04750,iOS,Western Europe,154
user_04751,Android budget,North America,167
user_04752,Android budget,Southeast Asia,348
user_04753,iOS,North America,212
user_04754,iOS,North America,83
user_04755,Android mid-range,North America,25
user_04756,iOS,Eastern Europe,16
user_04757,Android mid-range,Southeast Asia,365
user_04758,iOS,Southeast Asia,139
user_04759,Android budget,Western Europe,1042
user_04760,Android budget,Southeast Asia,150
user_04761,iOS,North America,261
user_04762,Android budget,North America,803
user_04763,Android budget,North America,284
user_04764,Android budget,South Asia,10
user_04765,Android mid-range,Latin America,850
user_04766,Android mid-range,North America,27
user_04767,Android flagship,Latin America,2
user_04768,Android budget,South Asia,591
user_04769,Android budget,Latin America,81
user_04770,Android budget,Southeast Asia,223
user_04771,Android mid-range,Eastern Europe,12
user_04772,Android mid-range,South Asia,119
user_04773,Android budget,Western Europe,42
user_04774,Android budget,Western Europe,112
user_04775,Android flagship,Southeast Asia,80
user_04776,Android mid-range,Eastern Europe,584
user_04777,Android mid-range,North America,24
user_04778,Android mid-range,Eastern Europe,12
user_04779,Android budget,North America,322
user_04780,iOS,Western Europe,1008
user_04781,iOS,Southeast Asia,6
user_04782,Android mid-range,North America,85
user_04783,Android budget,Eastern Europe,332
user_04784,Android budget,Western Europe,804
user_04785,Android flagship,North America,755
user_04786,Android budget,Western Europe,882
user_04787,Android budget,Southeast Asia,68
user_04788,iOS,North America,10
user_04789,iOS,Latin America,405
user_04790,iOS,Southeast Asia,15
user_04791,Android mid-range,South Asia,516
user_04792,Android budget,Latin America,32
user_04793,iOS,North America,24
user_04794,Android budget,Southeast Asia,6
user_04795,Android flagship,Southeast Asia,809
user_04796,iOS,North America,297
user_04797,Android budget,Eastern Europe,354
user_04798,Android flagship,North America,71
user_04799,Android budget,Western Europe,19
user_04800,Android flagship,Eastern Europe,81
user_04801,iOS,Western Europe,45
user_04802,Android flagship,Latin America,116
user_04803,Android mid-range,Western Europe,294
user_04804,Android budget,Eastern Europe,14
user_04805,iOS,Southeast Asia,77
user_04806,iOS,Eastern Europe,21
user_04807,Android mid-range,Western Europe,369
user_04808,Android budget,Eastern Europe,119
user_04809,Android budget,Western Europe,683
user_04810,Android mid-range,Western Europe,13
user_04811,Android budget,South Asia,212
user_04812,Android budget,North America,470
user_04813,iOS,Western Europe,106
user_04814,Android mid-range,North America,903
user_04815,Android flagship,Western Europe,103
user_04816,Android budget,Latin America,174
user_04817,iOS,Southeast Asia,9
user_04818,Android mid-range,Latin America,7
user_04819,Android mid-range,Southeast Asia,558
user_04820,Android budget,Southeast Asia,206
user_04821,Android budget,Eastern Europe,406
user_04822,Android budget,Southeast Asia,258
user_04823,Android mid-range,Western Europe,769
user_04824,iOS,North America,7
user_04825,iOS,Southeast Asia,267
user_04826,iOS,Latin America,254
user_04827,iOS,Southeast Asia,73
user_04828,Android budget,Western Europe,30
user_04829,iOS,North America,132
user_04830,Android mid-range,Eastern Europe,395
user_04831,Android mid-range,South Asia,1154
user_04832,Android budget,South Asia,336
user_04833,Android flagship,Southeast Asia,258
user_04834,Android mid-range,North America,19
user_04835,iOS,Eastern Europe,51
user_04836,iOS,North America,175
user_04837,iOS,North America,533
user_04838,iOS,North America,51
user_04839,Android flagship,North America,4
user_04840,Android flagship,Southeast Asia,290
user_04841,iOS,Western Europe,285
user_04842,Android budget,North America,87
user_04843,Android mid-range,Western Europe,271
user_04844,Android budget,Southeast Asia,489
user_04845,Android mid-range,Western Europe,363
user_04846,Android budget,Eastern Europe,344
user_04847,Android flagship,North America,86
user_04848,Android budget,North America,77
user_04849,Android mid-range,North America,194
user_04850,Android mid-range,North America,18
user_04851,Android flagship,North America,330
user_04852,Android flagship,Latin America,30
user_04853,Android flagship,Western Europe,297
user_04854,iOS,Southeast Asia,1
user_04855,Android mid-range,Western Europe,493
user_04856,iOS,Latin America,14
user_04857,Android budget,North America,128
user_04858,Android budget,Western Europe,354
user_04859,iOS,North America,977
user_04860,iOS,Southeast Asia,592
user_04861,iOS,South Asia,111
user_04862,Android flagship,Southeast Asia,5
user_04863,Android budget,North America,25
user_04864,Android mid-range,Eastern Europe,337
user_04865,Android budget,North America,252
user_04866,Android budget,North America,215
user_04867,iOS,Southeast Asia,1133
user_04868,Android budget,Eastern Europe,92
user_04869,Android budget,Eastern Europe,9
user_04870,Android budget,Western Europe,16
user_04871,Android budget,Western Europe,171
user_04872,Android mid-range,Latin America,78
user_04873,Android mid-range,Southeast Asia,716
user_04874,Android budget,Western Europe,2
user_04875,Android budget,North America,50
user_04876,Android mid-range,Southeast Asia,44
user_04877,Android budget,Southeast Asia,90
user_04878,Android mid-range,Latin America,832
user_04879,Android mid-range,Western Europe,25
user_04880,Android mid-range,North America,602
user_04881,Android mid-range,South Asia,685
user_04882,Android budget,South Asia,260
user_04883,Android budget,Southeast Asia,26
user_04884,iOS,South Asia,655
user_04885,Android budget,North America,17
user_04886,Android budget,North America,671
user_04887,Android budget,North America,15
user_04888,iOS,North America,14
user_04889,Android budget,North America,50
user_04890,Android flagship,Eastern Europe,50
user_04891,Android budget,Eastern Europe,16
user_04892,Android budget,North America,18
user_04893,Android mid-range,Southeast Asia,20
user_04894,Android flagship,North America,528
user_04895,Android mid-range,Eastern Europe,276
user_04896,Android budget,Southeast Asia,6
user_04897,iOS,Eastern Europe,560
user_04898,iOS,Western Europe,1050
user_04899,Android flagship,Western Europe,319
user_04900,Android flagship,Southeast Asia,21
user_04901,iOS,South Asia,331
user_04902,iOS,Latin America,51
user_04903,Android budget,Southeast Asia,357
user_04904,Android mid-range,North America,501
user_04905,Android flagship,Western Europe,63
user_04906,Android flagship,North America,64
user_04907,Android flagship,Latin America,336
user_04908,Android budget,Southeast Asia,209
user_04909,Android budget,Latin America,1079
user_04910,iOS,Southeast Asia,47
user_04911,Android budget,North America,20
user_04912,iOS,South Asia,662
user_04913,Android mid-range,Latin America,9
user_04914,Android budget,North America,46
user_04915,Android budget,North America,139
user_04916,iOS,North America,17
user_04917,Android budget,Western Europe,361
user_04918,iOS,Southeast Asia,61
user_04919,Android budget,North America,36
user_04920,Android flagship,Latin America,416
user_04921,Android budget,Western Europe,61
user_04922,iOS,Eastern Europe,3
user_04923,iOS,North America,273
user_04924,iOS,Latin America,1057
user_04925,Android mid-range,Eastern Europe,124
user_04926,Android budget,Western Europe,73
user_04927,Android mid-range,Western Europe,355
user_04928,Android flagship,Western Europe,429
user_04929,Android mid-range,North America,245
user_04930,Android flagship,Eastern Europe,68
user_04931,Android budget,North America,412
user_04932,Android budget,North America,72
user_04933,Android mid-range,Western Europe,312
user_04934,Android mid-range,Southeast Asia,187
user_04935,Android budget,North America,1127
user_04936,Android flagship,Western Europe,24
user_04937,Android mid-range,Western Europe,2
user_04938,Android flagship,North America,1169
user_04939,Android budget,Eastern Europe,1160
user_04940,Android budget,Southeast Asia,24
user_04941,Android budget,North America,25
user_04942,Android budget,North America,191
user_04943,Android mid-range,Western Europe,17
user_04944,iOS,Southeast Asia,103
user_04945,Android mid-range,Eastern Europe,284
user_04946,Android mid-range,Western Europe,22
user_04947,iOS,North America,65
user_04948,Android mid-range,Southeast Asia,235
user_04949,Android flagship,Eastern Europe,296
user_04950,Android budget,Southeast Asia,1083
user_04951,Android mid-range,Western Europe,583
user_04952,Android flagship,Western Europe,75
user_04953,Android budget,North America,235
user_04954,Android mid-range,Southeast Asia,31
user_04955,Android mid-range,Southeast Asia,715
user_04956,Android budget,Southeast Asia,575
